"img","source","desc"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0581.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0582.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0585.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0591.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0592.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0593.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0594.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0597.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0598.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0599.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0600.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0602.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0603.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0604.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0607.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0608.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0609.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0613.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0614.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0616.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0617.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0618.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0619.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0620.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0624.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0625.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0629.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/08/zoologicasci819261931newy_0630.jpeg","Zoologica Vol. VIII (1926-1931)","Siphonophorae"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate1.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate2.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate3.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate4.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate5.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate6.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate7.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate8.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate9.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate10.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate11.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate12.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate13.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate14.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate15.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate16.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate17.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate18.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate19.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate20.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate21.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate22.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate23.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate24.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate25.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate26.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/09/plate27.png","Zoologica Vol. IX (1927-1933)","Record of Changes in Color among Fishes"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0053.jpeg","Zoologica Vol. XII (1929-1934)","Haplophryne hudsonius"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0054.jpeg","Zoologica Vol. XII (1929-1934)","Haplophryne hudsonius"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0055.jpeg","Zoologica Vol. XII (1929-1934)","Haplophryne hudsonius"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0056.jpeg","Zoologica Vol. XII (1929-1934)","Haplophryne hudsonius"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0069.jpeg","Zoologica Vol. XII (1929-1934)","Notostomus beebei"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0081.jpeg","Zoologica Vol. XII (1929-1934)","New decapod and isopod crustaceans from Gonave Bay, Haiti"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0084.jpeg","Zoologica Vol. XII (1929-1934)","New decapod and isopod crustaceans from Gonave Bay, Haiti"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0088.jpeg","Zoologica Vol. XII (1929-1934)","New decapod and isopod crustaceans from Gonave Bay, Haiti"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0090.jpeg","Zoologica Vol. XII (1929-1934)","New decapod and isopod crustaceans from Gonave Bay, Haiti"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0108.jpeg","Zoologica Vol. XII (1929-1934)","Gill-Finned Goby"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0142.jpeg","Zoologica Vol. XII (1929-1934)","New species of fish from the West Indies"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0145.jpeg","Zoologica Vol. XII (1929-1934)","New species of fish from the West Indies"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0155.jpeg","Zoologica Vol. XII (1929-1934)","Clearing and dyeing fish for bone study"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0158.jpeg","Zoologica Vol. XII (1929-1934)","Clearing and dyeing fish for bone study"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0160.jpeg","Zoologica Vol. XII (1929-1934)","Clearing and dyeing fish for bone study"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0162.jpeg","Zoologica Vol. XII (1929-1934)","Clearing and dyeing fish for bone study"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0186.jpeg","Zoologica Vol. XII (1929-1934)","Bermuda Oceanographic Expeditions 1929-1930"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0188.jpeg","Zoologica Vol. XII (1929-1934)","Bermuda Oceanographic Expeditions 1929-1930"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0190.jpeg","Zoologica Vol. XII (1929-1934)","Bermuda Oceanographic Expeditions 1929-1930"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0192.jpeg","Zoologica Vol. XII (1929-1934)","Bermuda Oceanographic Expeditions 1929-1930"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0193.jpeg","Zoologica Vol. XII (1929-1934)","Bermuda Oceanographic Expeditions 1929-1930"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0194.jpeg","Zoologica Vol. XII (1929-1934)","Bermuda Oceanographic Expeditions 1929-1930"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0195.jpeg","Zoologica Vol. XII (1929-1934)","Bermuda Oceanographic Expeditions 1929-1930"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0242.jpeg","Zoologica Vol. XII (1929-1934)","Nineteen new species and four post-larvel deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0254.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0255.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0256.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0258.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0261.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0263.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0266.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0270.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0274.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0275.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0278.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0279.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0283.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0286.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0289.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0290.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0294.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0295.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0299.jpeg","Zoologica Vol. XII (1929-1934)","New species of deep-sea fish"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0326.jpeg","Zoologica Vol. XII (1929-1934)","Remora remora"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0327.jpeg","Zoologica Vol. XII (1929-1934)","Remora remora"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0329.jpeg","Zoologica Vol. XII (1929-1934)","Remora remora"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0330.jpeg","Zoologica Vol. XII (1929-1934)","Remora remora"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0332.jpeg","Zoologica Vol. XII (1929-1934)","Remora remora"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0362.jpeg","Zoologica Vol. XII (1929-1934)","Shore fishes of Bermuda"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0374.jpeg","Zoologica Vol. XII (1929-1934)","Deep-sea isospondylous fishes, two new genera and four new species"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0377.jpeg","Zoologica Vol. XII (1929-1934)","Deep-sea isospondylous fishes, two new genera and four new species"
"https://raw.githubusercontent.com/stevenrossi/fishpoasting/main/images/zoologica/12/zoologica121319291934newy_0378.jpeg","Zoologica Vol. XII (1929-1934)","Deep-sea isospondylous fishes, two new genera and four new species"